,percentage,region,ad_id
0,0.854902,New Brunswick,4305100922889325
1,0.011765,Newfoundland and Labrador,4305100922889325
2,0.121569,Nova Scotia,4305100922889325
3,0.011765,Prince Edward Island,4305100922889325
0,1,Manitoba,345450923990415
0,1,Manitoba,367223118466326
0,0.755712,Alberta,938359836760822
1,0.226128,Saskatchewan,938359836760822
2,0.018161,Northwest Territories,938359836760822
0,0.793148,Alberta,356568222609810
1,0.195717,Saskatchewan,356568222609810
2,0.011135,Northwest Territories,356568222609810
0,1,Manitoba,646687769639620
0,1,Manitoba,1708544302664893
0,0.875,New Brunswick,395568655287892
1,0.028846,Newfoundland and Labrador,395568655287892
2,0.096154,Nova Scotia,395568655287892
0,0.930108,New Brunswick,563092911506038
1,0.010753,Newfoundland and Labrador,563092911506038
2,0.056452,Nova Scotia,563092911506038
3,0.002688,Prince Edward Island,563092911506038
0,0.8583,New Brunswick,830558404287497
1,0.012146,Newfoundland and Labrador,830558404287497
2,0.117409,Nova Scotia,830558404287497
3,0.012146,Prince Edward Island,830558404287497
0,0.740783,Alberta,153026630326100
1,0.243088,Saskatchewan,153026630326100
2,0.016129,Northwest Territories,153026630326100
0,0.260703,New Brunswick,1034967440377312
1,0.270033,Newfoundland and Labrador,1034967440377312
2,0.390779,Nova Scotia,1034967440377312
3,0.078485,Prince Edward Island,1034967440377312
0,0.723937,Alberta,1196797690799983
1,0.258549,Saskatchewan,1196797690799983
2,0.017515,Northwest Territories,1196797690799983
0,0.984491,British Columbia,285521889671984
1,0.015509,Yukon,285521889671984
0,0.792748,Alberta,219239390174525
1,0.196127,Saskatchewan,219239390174525
2,0.011125,Northwest Territories,219239390174525
0,0.720905,Alberta,262332772412815
1,0.250414,Saskatchewan,262332772412815
2,0.028682,Northwest Territories,262332772412815
0,0.724661,Alberta,1074642529941391
1,0.257995,Saskatchewan,1074642529941391
2,0.017344,Northwest Territories,1074642529941391
0,0.909416,New Brunswick,394195325409442
1,0.011919,Newfoundland and Labrador,394195325409442
2,0.073897,Nova Scotia,394195325409442
3,0.004768,Prince Edward Island,394195325409442
0,0.944664,New Brunswick,1058840184948875
1,0.007905,Newfoundland and Labrador,1058840184948875
2,0.043478,Nova Scotia,1058840184948875
3,0.003953,Prince Edward Island,1058840184948875
0,0.27704,New Brunswick,1211405866038355
1,0.222486,Newfoundland and Labrador,1211405866038355
2,0.429791,Nova Scotia,1211405866038355
3,0.070683,Prince Edward Island,1211405866038355
0,0.256291,New Brunswick,1666039016938750
1,0.268263,Newfoundland and Labrador,1666039016938750
2,0.415343,Nova Scotia,1666039016938750
3,0.060103,Prince Edward Island,1666039016938750
0,0.979118,British Columbia,180458890826534
1,0.020882,Yukon,180458890826534
0,0.73467,Alberta,596710191514203
1,0.246462,Saskatchewan,596710191514203
2,0.018868,Northwest Territories,596710191514203
0,0.72438,Alberta,661023528130032
1,0.249833,Saskatchewan,661023528130032
2,0.025787,Northwest Territories,661023528130032
0,0.085473,Ontario,306893714556748
1,0.914335,Quebec,306893714556748
2,0.000192,Nunavut,306893714556748
0,0.978533,British Columbia,554920895822627
1,0.021467,Yukon,554920895822627
0,0.054445,Ontario,817884822235932
1,0.945324,Quebec,817884822235932
2,0.000231,Nunavut,817884822235932
0,0.725451,Alberta,181581980746730
1,0.255079,Saskatchewan,181581980746730
2,0.01947,Northwest Territories,181581980746730
0,0.076259,Ontario,369011511371563
1,0.923295,Quebec,369011511371563
2,0.000447,Nunavut,369011511371563
0,0.079161,Ontario,949167595697415
1,0.920839,Quebec,949167595697415
0,0.193922,New Brunswick,597279331271662
1,0.261939,Newfoundland and Labrador,597279331271662
2,0.47178,Nova Scotia,597279331271662
3,0.072359,Prince Edward Island,597279331271662
0,0.243933,New Brunswick,236972075025930
1,0.194981,Newfoundland and Labrador,236972075025930
2,0.505553,Nova Scotia,236972075025930
3,0.055533,Prince Edward Island,236972075025930
0,0.080342,Ontario,240661747993814
1,0.919658,Quebec,240661747993814
0,1,Manitoba,245861177433532
0,0.969831,British Columbia,324727776090609
1,0.030169,Yukon,324727776090609
0,0.967229,British Columbia,357885929372290
1,0.032771,Yukon,357885929372290
0,0.934307,New Brunswick,448814626337751
1,0.005474,Newfoundland and Labrador,448814626337751
2,0.047445,Nova Scotia,448814626337751
3,0.012774,Prince Edward Island,448814626337751
0,0.985397,British Columbia,646027793027658
1,0.014603,Yukon,646027793027658
0,0.75214,Ontario,195267622700890
1,0.245958,Quebec,195267622700890
2,0.001902,Nunavut,195267622700890
0,0.85241,New Brunswick,367930501650737
1,0.006024,Newfoundland and Labrador,367930501650737
2,0.13253,Nova Scotia,367930501650737
3,0.009036,Prince Edward Island,367930501650737
0,0.909623,Ontario,564703254979617
1,0.085758,Quebec,564703254979617
